Date,Open,Stock_Price,Adj Close,Next_Stock_Price_1,Next_Stock_Price_2,source,author,title,description,url,urlToImage,publishedAt,content,date,vader_sentiment,sentiment_category
23/08/2024,225.6600037,226.8399963,226.8399963,227.1799927,228.0299988,Yahoo Entertainment,Lawrence Bonk,Meta has reportedly killed its Apple Vision Pro competitor,"Meta has canceled its plans for a long-rumored mixed-reality headset that was intended to compete with the Apple Vision Pro, according to reporting by The Information. The company told employees at Reality Labs to stop working on the device after a product re…",https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_3ea390c2-c800-4355-ac65-d8697e08b5a6,No image available,23/08/2024 18:44,"If you click 'Accept all', we and our partners, including 237 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+678 chars]",23/08/2024,0.5423,positive
23/08/2024,225.6600037,226.8399963,226.8399963,227.1799927,228.0299988,Gizmodo.com,Kyle Barr,"Apple Will Show off the iPhone 16 Sept. 10, for Real This Time","The official invites haven’t gone out yet, but we can expect new iPhones, AirPods, and Apple Watches next month.",https://gizmodo.com/apple-will-show-off-the-iphone-16-sept-10-for-real-this-time-2000490525,https://gizmodo.com/app/uploads/2024/06/784550932b36a78460b1783e6f108ecb-e1724443385663-1024x683.png,23/08/2024 20:10,"Apple has set the date for its next big hardware releaseat least, the company will soon enough. Before Apple had the chance to send out its invites, Bloomberg beat it to the punch and declared Sept. … [+2202 chars]",23/08/2024,0.25,positive
23/08/2024,225.6600037,226.8399963,226.8399963,227.1799927,228.0299988,Gizmodo.com,Kyle Barr,Meta Suddenly Realizes It Doesn’t Have to Worry About the Vision Pro,"Say goodbye to the Meta Quest Pro 2, as Zuck and co. are reportedly doubling down on cheaper headsets most people can actually afford.",https://gizmodo.com/meta-suddenly-realizes-it-doesnt-have-to-worry-about-the-vision-pro-2000490492,https://gizmodo.com/app/uploads/2024/08/Meta-quest-pro-2.jpeg,23/08/2024 19:45,"The first $1,000 Meta Quest Pro was quickly supplanted by the Meta Quest 3, a device that cost half the price. A new reportnow effectively confirmed by Meta execsclaims Meta is no longer considering … [+3015 chars]",23/08/2024,0.1779,positive
22/08/2024,227.7899933,224.5299988,224.5299988,226.8399963,227.1799927,The Verge,Emma Roth,Apple is still standing in the way of Epic’s app store,Epic’s store launched last week in the European Union thanks to new regulations opening up iOS. But Apple’s fees may give Epic challenges growing the store.,https://www.theverge.com/2024/8/22/24225634/apple-epic-games-store-ios-developers,https://cdn.vox-cdn.com/thumbor/PGHKfo-anEYmrQmzreV1zbrN_Yw=/0x0:2040x1360/1200x628/filters:focal(1020x680:1021x681)/cdn.vox-cdn.com/uploads/chorus_asset/file/23932925/acastro_STK108__03.jpg,22/08/2024 14:00,"Apple is still standing in the way of Epics app store
Apple is still standing in the way of Epics app store
 / Apples fees for third-party apps and marketplaces could dissuade other developers from… [+6291 chars]",22/08/2024,0,nuetral
22/08/2024,227.7899933,224.5299988,224.5299988,226.8399963,227.1799927,Gizmodo.com,Kyle Barr,Here’s the Latest Timeline on a Rumored Foldable MacBook,"The mammoth 18.8-inch folding MacBook (or perhaps iPad) won't arrive until 2027 at the earliest, according to the latest Apple rumormongers.",https://gizmodo.com/heres-the-latest-timeline-on-a-rumored-foldable-macbook-2000489796,https://gizmodo.com/app/uploads/2024/08/MacBookProM3-HPSpectreFold-1.jpg,22/08/2024 14:15,"Everythings always two or three years away in Apple land, or at least all the more interesting new hardware is. For months, rumors have floated around that Tim Cooks company is crafting some kind of … [+3262 chars]",22/08/2024,0.4576,positive
22/08/2024,227.7899933,224.5299988,224.5299988,226.8399963,227.1799927,MacRumors,Juli Clover,Apple Promotes Final Cut Pro for Mac and iPad in New Ad,"Apple today new ads focusing on Final Cut Pro 10.8, the latest version of the Apple-designed app for professional video editing. The first ad highlights Final Cut Pro for the Mac, while the second covers Final Cut Pro for iPad.











Both videos walk t…",https://www.macrumors.com/2024/08/22/apple-final-cut-pro-mac-ipad-ad/,https://images.macrumors.com/t/QnHRFr8rUqmswUydd0E6f9Y4ejg=/1600x/article-new/2024/08/final-cut-pro-mac.jpeg,22/08/2024 16:12,"Apple today new ads focusing on Final Cut Pro 10.8, the latest version of the Apple-designed app for professional video editing. The first ad highlights Final Cut Pro for the Mac, while the second co… [+889 chars]",22/08/2024,-0.4939,negative
20/08/2024,225.7700043,226.5099945,226.5099945,226.3999939,224.5299988,Yahoo Entertainment,Lawrence Bonk,Apple event rumor roundup: What to expect at the iPhone 16 keynote,"The biggest day of the tech world’s fall calendar is nearly here: Apple’s iPhone 16 event will take place sometime in September. The company typically does it on a Tuesday during the first half of the month, so September 10 is a safe bet. No matter when it ha…",https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_7de77318-ab44-441e-a0d7-b47c8388fcdd,No image available,20/08/2024 19:23,"If you click 'Accept all', we and our partners, including 237 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+678 chars]",20/08/2024,0.5423,positive
20/08/2024,225.7700043,226.5099945,226.5099945,226.3999939,224.5299988,The Verge,Antonio G. Di Benedetto,Nomad’s latest Base One Max 3-in-1 charger is more than $50 off,"The second-gen Nomad Base One Max can simultaneously charge a MagSafe-ready iPhone, AirPods, and an Apple Watch — and it’s on sale this week for just $119.",https://www.theverge.com/2024/8/20/24224722/nomad-base-one-max-3-in-1-magsafe-magnetic-charger-deal-sale,https://cdn.vox-cdn.com/thumbor/H2oyewvIg0Q1Dbkp77vAXpoPo7w=/0x0:1758x1258/1200x628/filters:focal(879x629:880x630)/cdn.vox-cdn.com/uploads/chorus_asset/file/25251597/Nomad_Base_One_Max_3_in_1_MagSafe_Charger.jpg,20/08/2024 21:14,"Nomads latest Base One Max 3-in-1 charger is more than $50 off
Nomads latest Base One Max 3-in-1 charger is more than $50 off
 / For $119, you get a very fancy MagSafe charger for your iPhone, Appl… [+1750 chars]",20/08/2024,0,nuetral
20/08/2024,225.7700043,226.5099945,226.5099945,226.3999939,224.5299988,MacRumors,Tim Hardwick,Apple Music Offering Free Three-Month Trial for a Limited Time,"Apple is offering an extended three-month free Apple Music trial for new users over the summer, provided they haven't been a subscriber to the streaming service before.





‌Apple Music‌ typically offers a one-month free trial for new subscribers since it wa…",https://www.macrumors.com/2024/08/20/apple-music-free-three-month-trial/,https://images.macrumors.com/t/cBpeJ95wekMRm8-YbPPJQhJrDsY=/1920x/article-new/2024/08/apple-music.jpg,20/08/2024 12:56,"Apple is offering an extended three-month free Apple Music trial for new users over the summer, provided they haven't been a subscriber to the streaming service before.
Apple Music typically offers … [+892 chars]",20/08/2024,0.5106,positive
20/08/2024,225.7700043,226.5099945,226.5099945,226.3999939,224.5299988,MacRumors,Tim Hardwick,macOS Sequoia Has New FaceTime Backgrounds Showcasing Apple Park,"Apple in the second beta of macOS Sequoia 15.1 has added a set of new backgrounds for FaceTime calls that showcase features of Apple Park.





There are nine backgrounds in all, featuring iconic locations around the company's circular headquarters in Cuperti…",https://www.macrumors.com/2024/08/20/macos-sequoia-new-facetime-backgrounds/,https://images.macrumors.com/t/AH7LgCRE82dai24GwTtpnidUEIg=/1920x/article-new/2024/08/macos-sequoia-facetime-backgrounds.jpg,20/08/2024 10:30,"Apple in the second beta of macOS Sequoia 15.1 has added a set of new backgrounds for FaceTime calls that showcase features of Apple Park.
There are nine backgrounds in all, featuring iconic locatio… [+1353 chars]",20/08/2024,0,nuetral
20/08/2024,225.7700043,226.5099945,226.5099945,226.3999939,224.5299988,MacRumors,Juli Clover,Apple Releases New Firmware for Beats Studio Pro,"Apple today released new firmware for the Beats Studio Pro over-ear headphones. The Beats Studio Pro can be updated to firmware version 10M7529, up from the prior 2B68 firmware that was installed on the headphones at launch. Note that the 10M7529 firmware num…",https://www.macrumors.com/2024/08/20/apple-releases-new-firmware-for-beats-studio-pro/,https://images.macrumors.com/t/Culu7KPCVbwscCzTNrTy9UXgBNg=/1600x/article-new/2023/07/beats-studio-pro-iphone.jpg,20/08/2024 22:30,"Apple today released new firmware for the Beats Studio Pro over-ear headphones. The Beats Studio Pro can be updated to firmware version 10M7529, up from the prior 2B68 firmware that was installed on … [+1358 chars]",20/08/2024,0,nuetral
19/08/2024,225.7200012,225.8899994,225.8899994,226.5099945,226.3999939,Yahoo Entertainment,Amy Skorheim,Apple Music is currently offering new subscribers three months free,"Non-subscribers who open the Apple Music app on a new iPhone or iPad typically see an offer for a free month of the service. The trial was once three times as long, but Apple quietly shortened it in early 2022. But now through September 23, anyone new to Appl…",https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_47c016ce-26ca-4d03-af25-b7372d818ca1,No image available,19/08/2024 18:58,"If you click 'Accept all', we and our partners, including 237 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+678 chars]",19/08/2024,0.5423,positive
19/08/2024,225.7200012,225.8899994,225.8899994,226.5099945,226.3999939,Gizmodo.com,Kyle Barr,Apple Vision Pro With visionOS 2 Is a Baby Step Toward a Better Headset,"There’s no going back after using the gesture navigation, but we're hoping a wraparound mirrored Mac screen is everything Apple promised.",https://gizmodo.com/apple-vision-pro-with-visionos-2-is-a-baby-step-toward-a-better-headset-2000488081,https://gizmodo.com/app/uploads/2024/08/AppleVisionProFacemask1.jpg,19/08/2024 10:15,"Even with the updates, Apples $3,500 Vision Pro still feels like a tech demo for something greater. If anything, the current beta for the upcoming visionOS 2 shows us Apple is still in uncharted terr… [+7559 chars]",19/08/2024,0.7184,positive
16/08/2024,223.9199982,226.0500031,226.0500031,225.8899994,226.5099945,Yahoo Entertainment,Mariella Moon,"Margrethe Vestager, Big Tech's European nemesis, reportedly steps down later this year","Margrethe Vestager, the European Union's commissioner for competition, won't be back for a third term and will be stepping down this year. According to the Financial Times, the Danish government will be nominating a different candidate as EU commissioner afte…",https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_0328abdf-04d4-44d1-9d77-52133c530ea8,No image available,16/08/2024 14:00,"If you click 'Accept all', we and our partners, including 237 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+678 chars]",16/08/2024,0.5423,positive
16/08/2024,223.9199982,226.0500031,226.0500031,225.8899994,226.5099945,Gizmodo.com,Kyle Barr,"Fortnite’s Back on the Menu, Boys: Epic Games Store Goes Online for iOS and Android",Android and EU-based iPhone users can now download the alternative app store just a few days after Epic made AltStore PAL entirely free.,https://gizmodo.com/epic-games-store-goes-online-ios-and-android-2000487916,https://gizmodo.com/app/uploads/2024/08/fortnite-mobile-egs-.jpg,16/08/2024 14:25,"After years of legal fights between Epic, Apple, and Google over the iPhone and Android makers app store restrictions, Epic CEO Tim Sweeney is about to get his last licks in. Starting Friday, the Epi… [+3657 chars]",16/08/2024,-0.296,negative
16/08/2024,223.9199982,226.0500031,226.0500031,225.8899994,226.5099945,Gizmodo.com,David Nield,The Gizmodo Back to School Guide 2024,Start the school year right with all of the best tech to hopefully ace all of your courses.,https://gizmodo.com/the-gizmodo-back-to-school-guide-2024-2000487416,https://gizmodo.com/app/uploads/2024/08/00-hero-2-e1723747586404.jpg,16/08/2024 17:33,"As regular as clockwork, back-to-school season has rolled around again, which means you (or someone in your life) could be shopping for the best gadgets to take into the classroom, lecture hall, or l… [+5174 chars]",16/08/2024,0.6369,positive
16/08/2024,223.9199982,226.0500031,226.0500031,225.8899994,226.5099945,Gizmodo.com,Florence Ion,I Can’t Get Down With the iPhone 16 Pro Max in Brown,"The new iPhone will come in four new finishes, one of which harkens back to an era that no longer exists.",https://gizmodo.com/i-cant-get-down-with-the-iphone-16-pro-max-in-brown-2000488034,https://gizmodo.com/app/uploads/2024/08/iPhone16ProMax-in-BROWN.jpg,16/08/2024 19:10,"Reflecting on the week, it probably was a good idea that Google announced the Pixel 9 earlier in the product release cycle than usual because now all that anyone is talking about are iPhone leaks. Th… [+2055 chars]",16/08/2024,0.4404,positive
15/08/2024,224.6000061,224.7200012,224.7200012,226.0500031,225.8899994,Yahoo Entertainment,Anna Washenko,California state IDs can now be stored in Apple Wallet and Google Wallet,"California is the latest state to make its driver's licenses mobile. Today, Governor Gavin Newsom's office announced
 that both Apple Wallet and Google Wallet will be adding support for California driver's licenses and state IDs. The release clarified that r…",https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_4d882fc4-77c8-4343-993d-5f90793d52c6,No image available,15/08/2024 20:00,"If you click 'Accept all', we and our partners, including 237 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+678 chars]",15/08/2024,0.5423,positive
15/08/2024,224.6000061,224.7200012,224.7200012,226.0500031,225.8899994,Yahoo Entertainment,Mat Smith,The Morning After: Apple is still working on a rotating iPad-like tabletop device,"An iPad-like tabletop device, Apple’s reported take on Echo Show and Nest Hub-style touchscreen devices, might still happen. According to Bloomberg, it could debut as soon as 2026, with a thin robotic arm that moves around a large display. In my mind, it’ll l…",https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_05535ecc-ca31-4806-8616-86b6a88233a0,No image available,15/08/2024 11:19,"If you click 'Accept all', we and our partners, including 237 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+678 chars]",15/08/2024,0.5423,positive
15/08/2024,224.6000061,224.7200012,224.7200012,226.0500031,225.8899994,Gizmodo.com,Florence Ion,Soon You Can Store a California State ID in Apple Wallet,The pilot program is open if you're in the state and want to be the first to try it out.,https://gizmodo.com/soon-you-can-store-a-california-state-id-in-apple-wallet-2000487604,https://gizmodo.com/app/uploads/2024/08/Apple-Wallet-California-state-ID.jpg,15/08/2024 19:45,It’s been less than a week since leaked materials revealed Apple would eventually support identification cards and driver’s licenses in Apple Wallet. But rather than let the rumor mill carry on with … [+2045 chars],15/08/2024,0.0516,positive
15/08/2024,224.6000061,224.7200012,224.7200012,226.0500031,225.8899994,Gizmodo.com,Kyle Barr,Apple’s Next Big Thing is Reportedly an iPad on a Robot Arm,Apple’s idea for its next smart home gadget will be like a Homepod attached to an Echo Show connected to an extended robot arm. Excited yet?,https://gizmodo.com/apples-next-big-thing-is-reportedly-an-ipad-on-a-robot-arm-2000487375,https://gizmodo.com/app/uploads/2024/08/iPadProandiPadAir2024-1024x683.png,15/08/2024 13:45,"Apple hasnt had a perfect track record on smart home gadgets or smart cars. The Cupertino, California tech giant is reportedly now consumed by the idea of home-based robotics. Weve finally got our fi… [+2670 chars]",15/08/2024,0.3404,positive
15/08/2024,224.6000061,224.7200012,224.7200012,226.0500031,225.8899994,MacRumors,Hartley Charlton,Apple Card Named Best in Customer Satisfaction for Fourth Year,"Apple Card has been recognized as the best co-branded credit card for customer satisfaction with no annual fee for the fourth consecutive year by J.D. Power.





As highlighted by Apple in a press release earlier today, this is the fourth year in a row that …",https://www.macrumors.com/2024/08/15/apple-card-named-best-in-customer-satisfaction/,https://images.macrumors.com/t/2sC0R_6mX5zdui0GdS0fvjZ_m7w=/1600x/article-new/2021/10/apple-card-1-iPhone-13.jpg,15/08/2024 14:18,"Apple Card has been recognized as the best co-branded credit card for customer satisfaction with no annual fee for the fourth consecutive year by J.D. Power.
As highlighted by Apple in a press relea… [+988 chars]",15/08/2024,0.8176,positive
14/08/2024,220.5700073,221.7200012,221.7200012,224.7200012,226.0500031,Gizmodo.com,Florence Ion,Latest Apple Leak Offers the Best Look at the iPhone 16’s Vertical Camera Stack,"Plus, a glimpse at the iPhone 16's five new colorways.",https://gizmodo.com/latest-apple-leak-offers-the-best-look-at-the-iphone-16s-vertical-camera-stack-2000487056,https://gizmodo.com/app/uploads/2024/08/iPhone-16-Leak-Weibo.png,14/08/2024 18:15,"Google kicked off the week by debuting the Pixel 9, which means now we can go back to speculating about what’s next for the iPhone. A set of alleged iPhone 16 dummy units has started circulating soci… [+1974 chars]",14/08/2024,0,nuetral
14/08/2024,220.5700073,221.7200012,221.7200012,224.7200012,226.0500031,Ars Technica,Kevin Purdy,"Apple will let other digital wallets into Apple Pay, and even be the default","Alternative wallets and new apps may bloom—if they ""pay the associated fees.""",https://arstechnica.com/gadgets/2024/08/apple-will-let-other-digital-wallets-into-apple-pay-and-even-be-the-default/,https://cdn.arstechnica.net/wp-content/uploads/2024/08/GettyImages-1426015106-760x380.jpg,14/08/2024 17:39,"Enlarge/ Soon enough, iPhone owners will be able to use ""CREDIT CARD"" to pay for delicious clams and prawns at the bistro of their choice.
33
Do iPhones have NFC? Up until recently, the answer was … [+2136 chars]",14/08/2024,0.296,positive
14/08/2024,220.5700073,221.7200012,221.7200012,224.7200012,226.0500031,MacRumors,Hartley Charlton,Apple Shares New 'Designed for Every Body' Ad Ahead of 2024 Paralympic Games,"Apple today shared a new ad titled ""The Relay"" focused on athletic accessibility with the tagline ""designed for every body.""






Shared ahead of the 2024 Paralympic Games in Paris, the ad shows some of the routines, training, and competitions undertaken by…",https://www.macrumors.com/2024/08/14/apple-shares-designed-for-every-body-ad/,https://images.macrumors.com/t/8uqX_20M0b1eNJ3OE4FmKZu6--E=/1600x/article-new/2024/08/maxresdefault.jpg,14/08/2024 14:22,"Apple today shared a new ad titled ""The Relay"" focused on athletic accessibility with the tagline ""designed for every body.""Apple products are designed for every body. Whether you're a sprinter, whee… [+541 chars]",14/08/2024,0.6124,positive
13/08/2024,219.0099945,221.2700043,221.2700043,221.7200012,224.7200012,The Verge,Umar Shakir,Rivian is bringing Apple Music with spatial audio to its CarPlay-less EVs,"Rivian is pushing a new software update that includes Apple Music, but it requires a Connect Plus subscription to work on the go, while CarPlay is still not an option.",https://www.theverge.com/2024/8/13/24218973/rivian-apple-music-connect-plus-subscribe-fee,https://cdn.vox-cdn.com/thumbor/VP6uyOjssejvOtwgeMQY6jtkeAQ=/0x0:2048x1365/1200x628/filters:focal(1024x683:1025x684)/cdn.vox-cdn.com/uploads/chorus_asset/file/24585492/236609_Rivian_R1S_review_DGolson_0013.jpg,13/08/2024 13:00,"Rivian is bringing Apple Music with spatial audio to its CarPlay-less EVs
Rivian is bringing Apple Music with spatial audio to its CarPlay-less EVs
 / Rivians latest update now has Apple Music, but… [+3143 chars]",13/08/2024,0,nuetral
13/08/2024,219.0099945,221.2700043,221.2700043,221.7200012,224.7200012,MacRumors,Juli Clover,National Parks Apple Watch Activity Challenge Coming on August 25,"Apple will host its annual National Parks Apple Watch activity challenge on Saturday, August 25. The event is designed to celebrate national parks across the United States.





Apple Watch owners can earn an Apple Watch activity award by doing a workout that…",https://www.macrumors.com/2024/08/13/national-parks-activity-challenge-august-25/,https://images.macrumors.com/t/hGbftvXkMvm27FoVJrlDPTA_0J0=/1600x/article-new/2024/08/august-2024-national-parks-activity-challenge-apple-watch.jpg,13/08/2024 18:19,"Apple will host its annual National Parks Apple Watch activity challenge on Saturday, August 25. The event is designed to celebrate national parks across the United States.
Apple Watch owners can ea… [+401 chars]",13/08/2024,0.7783,positive
13/08/2024,219.0099945,221.2700043,221.2700043,221.7200012,224.7200012,MacRumors,Tim Hardwick,How to Get Apple Intelligence in the EU,"With the release of iOS 18.1 beta 2, Apple has apparently opened up access to Apple Intelligence for English speakers located in the European Union, something that was not possible in previous versions.





One of the reasons Apple initially limited region a…",https://www.macrumors.com/how-to/get-apple-intelligence-in-the-eu/,https://images.macrumors.com/t/ILRf-IVw2oV_1mKP95yqAgpWiB8=/2500x/article-new/2024/07/Apple-Intelligence-Feature-2.jpg,13/08/2024 10:28,"With the release of iOS 18.1 beta 2, Apple has apparently opened up access to Apple Intelligence for English speakers located in the European Union, something that was not possible in previous versio… [+2641 chars]",13/08/2024,0.4767,positive
13/08/2024,219.0099945,221.2700043,221.2700043,221.7200012,224.7200012,MacRumors,Hartley Charlton,Apple Music With Spatial Audio Now Available in Rivian Vehicles,"Apple Music with spatial audio is now available in Rivian electric vehicles as part of the company's Connect+ subscription.





Rivian's latest software update brings a unique, built-in ‌Apple Music‌ app to the company's electric vehicles, such as the R1T tr…",https://www.macrumors.com/2024/08/13/apple-music-now-available-in-rivian/,https://images.macrumors.com/t/oiJKITmcNq569fFQXzKw_1rVjqs=/1600x/article-new/2024/08/rivian-apple-music.jpg,13/08/2024 14:53,"Apple Music with spatial audio is now available in Rivian electric vehicles as part of the company's Connect+ subscription.
Rivian's latest software update brings a unique, built-in ‌Apple Music‌ ap… [+1347 chars]",13/08/2024,0,nuetral
13/08/2024,219.0099945,221.2700043,221.2700043,221.7200012,224.7200012,MacRumors,Tim Hardwick,iPhone SE 4 Likely to Feature 8GB of RAM for Apple Intelligence,"Next year's iPhone SE 4 will almost certainly come with 8GB of RAM, up from 4GB in the 2022 model, due to the hardware requirements of Apple Intelligence.





Currently in Apple's smartphone lineup, only the iPhone 15 Pro models support Apple Intelligence, A…",https://www.macrumors.com/2024/08/13/iphone-se-4-8gb-ram-apple-intelligence/,https://images.macrumors.com/t/OoSa3F8nZB6xu08a8tGb-PkN124=/2500x/article-new/2023/02/iphone-se-4-modified-flag-edges.jpg,13/08/2024 11:49,"Next year's iPhone SE 4 will almost certainly come with 8GB of RAM, up from 4GB in the 2022 model, due to the hardware requirements of Apple Intelligence.
Currently in Apple's smartphone lineup, onl… [+1432 chars]",13/08/2024,0.8319,positive
12/08/2024,216.0700073,217.5299988,217.5299988,221.2700043,221.7200012,Yahoo Entertainment,Lawrence Bonk,This Anker 3-in-1 MagSafe charging station is cheaper than ever right now,"This Anker 3-in-1 MagSafe charging station is on sale for $88
, which is a discount of 20 percent. That’s actually a record low price for the popular charging apparatus. It’s also been built primarily to suit Apple devices. 
The big hook here is the “3-in-1”…",https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_21ae5a33-1084-45a5-b747-3ffda68c0a15,No image available,12/08/2024 15:17,"If you click 'Accept all', we and our partners, including 237 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+678 chars]",12/08/2024,0.5423,positive
12/08/2024,216.0700073,217.5299988,217.5299988,221.2700043,221.7200012,Gizmodo.com,Gordon Jackson,Squid Game Season 2 Teases Its Doomed Players,"Plus, Alexandre Aja is returning to the world of Crawl, this time in the Big Apple.",https://gizmodo.com/squid-game-season-2-netflix-cast-characters-release-date-2000485660,https://gizmodo.com/app/uploads/2024/08/MS-0812-squid-game-season-2-lee-jung-jae.jpg,12/08/2024 13:00,"Five Nights at Freddy’s 2 teases four pages from its script… but only one of them is real. Plus, Rick &amp; Morty: The Anime teases the return of Mr. Nimbus. To me, my spoilers!
Crawl 2
THR reports… [+1088 chars]",12/08/2024,-0.5707,negative
12/08/2024,216.0700073,217.5299988,217.5299988,221.2700043,221.7200012,Gizmodo.com,Kyle Barr,Apple Still Has Its Eye on Smart Glasses,"Apple’s also planning on a mid-tier iPhone 17 model that will mark a change from the reportedly iterative, humdrum iPhone 16.",https://gizmodo.com/apple-still-has-its-eye-on-smart-glasses-2000485835,https://gizmodo.com/app/uploads/2024/08/AppleVisionPro1.png,12/08/2024 15:25,"Out of all the products Apple plans to release over the next two years, none seem as awkwardly positioned as the Cupertino companys VR endeavors. This years Vision Pro, which is $3,500, was an expens… [+2751 chars]",12/08/2024,0.4519,positive
8/08/2024,213.1100006,213.3099976,213.063385,216.2400055,217.5299988,Gizmodo.com,Kyle Barr,Analyst Predicts $20 Monthly Fee for Apple Intelligence,"Apple Intelligence is supposed to arrive in the near future, and analysts can’t imagine how else Apple would make money on it than subscriptions.",https://gizmodo.com/analyst-predicts-20-monthly-fee-for-apple-intelligence-2000484627,https://gizmodo.com/app/uploads/2024/08/Apple-WWDC24-event-photos-developers-watch-keynote-240610-1024x683.png,8/08/2024 14:20,"As described at Apples last WWDC conference, Apple Intelligence is meant to be a big revolution in how users interact with their most recent iPhones and Macs. Users wont need to root through their me… [+3439 chars]",8/08/2024,0.4767,positive
8/08/2024,213.1100006,213.3099976,213.063385,216.2400055,217.5299988,Gizmodo.com,Florence Ion,Google Beefs Up Android’s Second-Favorite Weather App in Time for the Pixel 9,If only it had done this years ago after Apple took away Dark Sky.,https://gizmodo.com/google-beefs-up-androids-second-favorite-weather-app-in-time-for-the-pixel-9-2000484725,https://gizmodo.com/app/uploads/2024/08/Google-Weather-app-old-vs-new.jpg,8/08/2024 17:00,"The truth is that Android never had the kind of weather app that users wanted to check first. For Google, that’s particularly upsetting because, as the world’s search giant, its weather app should be… [+2725 chars]",8/08/2024,-0.2716,negative
8/08/2024,213.1100006,213.3099976,213.063385,216.2400055,217.5299988,Gizmodo.com,Kyle Barr,Apple Wants to Make the Mac Mini Even Smaller. Why?,"Apple may shrinkify the Mac Mini and debut M4-powered Mac Pros, MacBook Pros, and MacBook Airs this year and next.",https://gizmodo.com/apple-wants-to-make-the-mac-mini-even-smaller-why-2000484805,https://gizmodo.com/app/uploads/2024/08/MacMinistudiodisplay.png,8/08/2024 18:50,"The thing about mini PCs is well its spelled out in the name. Theyre relatively small, small enough to lay comfortably on your desktop and stay out of the way. The $600 M2 Mac Mini is already a fine … [+2428 chars]",8/08/2024,0.6908,positive
8/08/2024,213.1100006,213.3099976,213.063385,216.2400055,217.5299988,Gizmodo.com,Dua Rashid,Beats Pill Review: A Bunch of Bells and Whistles Without the Apple Price Tag,Offers so much more than you would expect at its modest price.,https://gizmodo.com/beats-pill-review-a-bunch-of-bells-and-whistles-without-the-apple-price-tag-2000483706,https://gizmodo.com/app/uploads/2024/08/beats-pill-speaker.jpg,8/08/2024 11:00,"Beats Pill
Goes above and beyond in almost every department. 
Pros
<ul><li> Appropriately priced </li><li> Impressive mids and treble </li><li> Amplify and Stereo Modes are welcome add-ons </li><l… [+6032 chars]",8/08/2024,0.743,positive
